,I,Drawdown ID,,Dealership Name,Loan Status,Assigned SO,Assigned Sales Manager,,Credit Date to Dealer Bank Account ,Year Model,Make Model Variant,Plate Number (as on ORCR),Financing Type,Financier,Disbursal Date,Fair Market Value (FMV),Loan to Value (LTV) Ratio,Original Principal,Total Outstanding Principal,Outstanding Principal,New Credit Status,Max Closed DPD,Status Reason,ORCR Verification,R1 Due Date,R1 Status,R1 Payment Status,R2 Due Date,R2 Status,R2 Payment Status,Maturity Due Date,Maturity Status,Maturity Status,Loan Aging,R1 DPD Bucket,R2 DPD Bucket,Maturity DPD Bucket,In DPD?,DPD Aging,Require PDC?,PDC Amount,PDC Date,PDC Recieved?,Repossessed Unit?,Repo Date,Repo Status,Sold Repo Date,Latest Actual Inspection Date,Latest Actual Inspection Status,Latest Passed Remark,Latest Geotagged Photo,Link to Drawdown Documents,# of Inspections,# of Passed Inspections,# of Failed Inspections,Sold Flagging,Frequency,Type of Payment,Actual Payment Made,First Outstanding Stage,Last Outstanding Stage,Failure Status,,Netbank Disbursal Date,Netbank Aging,For Litigation?,ORCR Verification Date,Duplicate Found?,Duplicate Recorded Date,Transferred?,Transfer Date,LTO Special File Endorsement Date,LTO Special File Completion Date,LTO Title Transfer Endorsement Date,LTO Title Transfer Completion Date,Status
,,UGE0,,UGEAGI CAR TRADING,Closed,Elvira Ladea,Marah Luriely A. Villaruz,,30-Aug-2024,2023,SUZUKI S-PRESSO GL AGS,GBA2260,Inventory Financing,Netbank,45534,528000,0.6439393939,340000,0,0,,,,,45563,Not Renewed,,,Not Applicable,,45594,Paid in Full,Early,29,,,,,,,,,,,,,,,No Entry Yet,,,2023 SUZUKI S-PRESSO GL AGS_GBA2260,0,0,0,,1,,,,,,,45534
,,RNS0,,RNS AUTO TRADING,Closed,Zhesa Resurrecion,Albert Dalupang,,30-Aug-2024,2019,HONDA CITY,NDL7486,Inventory Financing,Netbank,45534,663136.36,0.6936733193,460000,0,0,,,,,45563,Not Renewed,,,Not Applicable,,45594,Paid in Full,Early,24,,,,,,,,,,,,,,,No Entry Yet,,,2019 HONDA CITY_NDL7486,0,0,0,,1,,,,,,,45534
,,ANC0,,AUTO-NEXUS CAR TRADING,Closed,Marlon Llamas,Albert Dalupang,,30-Aug-2024,2017,LEXUS LEXUS LC500 5.0,NEN5420,Inventory Financing,Netbank,45534,5932099,0.6574401405,3900000,0,0,,,,,45563,Not Renewed,,,Not Applicable,,45594,Paid in Full,Early,28,,,,,,,,,,,,,,,No Entry Yet,,,2017 LEXUS LEXUS LC500 5.0_NEN5420,0,0,0,,1,,,,,,,45534
,,ACA0,,ANDRAVEN CARS AUTO TRADING,Closed,Rhoyland Alagon,Marah Luriely A. Villaruz,,5-Sep-2024,2020,NISSAN NAVARA,GAO5873,Inventory Financing,Netbank,45540,1099333.33,0.6958762908,765000,0,0,,,,,45569,Not Renewed,,,Not Applicable,,45600,Paid in Full,Early,20,,,,,,,,,,,,,,,No Entry Yet,,,2020 NISSAN NAVARA_GAO5873,0,0,0,,1,,,,,,,45540
,,HMC0,,HATCHBACK-MONSTER CAR DISPLAY CENTER,Closed,Rhoyland Alagon,Marah Luriely A. Villaruz,,5-Sep-2024,2017,HONDA MOBILIO,NCP1456,Inventory Financing,Netbank,45540,632285.71,0.6642566697,420000,0,0,,,,,45569,Not Renewed,,,Not Applicable,,45600,Paid in Full,Early,27,,,,,,,,,,,,,,,No Entry Yet,,,2017 HONDA MOBILIO_NCP1456,0,0,0,,1,,,,,,,45540
,,JSL0,,JSL CARS VEHICLE TRADING,Closed,Zhesa Resurrecion,Albert Dalupang,,6-Sep-2024,2015,FORD FOCUS 5DR,NCE7594,Inventory Financing,Netbank,45541,419000,0.477326969,200000,0,0,,,,,45570,Not Renewed,,,Not Applicable,,45601,Paid in Full,Early,26,,,,,,,,,,,,,,,No Entry Yet,,,2015 FORD FOCUS 5DR_NCE7594,0,0,0,,1,,,,,,,45541
,,BKG0,,BKG CAR TRADING,Closed,Elvira Ladea,Marah Luriely A. Villaruz,,10-Sep-2024,2013,MITSUBISHI LANCER EX MX,WOC809,Inventory Financing,Netbank,45545,444000,0.5630630631,250000,0,0,,,,,45574,Not Renewed,,,Not Applicable,,45604,Paid in Full,Early,10,,,,,,,,,,,,,,,No Entry Yet,,,2013 MITSUBISHI LANCER EX MX_WOC809,0,0,0,,1,,,,,,,45544
,,RZAT0,,R ZABLAN AUTO TRADING,Closed,Rhoyland Alagon,Marah Luriely A. Villaruz,,10-Sep-2024,2016,TOYOTA VIOS TRD A,NBW1475,Inventory Financing,Netbank,45545,412500,0.7272727273,300000,0,0,,,,,45574,Not Renewed,,,Not Applicable,,45607,Paid in Full,Early,27,,,,,,,,,,,,,,,No Entry Yet,,,2016 TOYOTA VIOS TRD A_NBW1475,0,0,0,,1,,,,,,,45545
,,ALT0,,ALTUS CARS FINANCIAL CONSULTANCY SERVICES,Closed,Malou Alfonzo,Albert Dalupang,,11-Sep-2024,2013,HONDA JAZZ,XRM613,Inventory Financing,Netbank,45546,468000,0.5341880342,250000,0,0,,,,,45575,Not Renewed,,,Not Applicable,,45607,Paid in Full,Early,42,,,,,,,,,,,,,,,No Entry Yet,,,2013 HONDA JAZZ_XRM613,0,0,0,,1,,,,,,,45546
,,TAU0,,TAURUS CAR EXCHANGE,Closed,,,,11-Sep-2024,2014,HYUNDAI ELANTRA E,130101/ARA6602,Inventory Financing,Netbank,45546,674000,0.3709198813,250000,0,0,,,,,45575,Not Renewed,,,Not Applicable,,45607,Paid in Full,Early,28,,,,,,,,,,,,,,,No Entry Yet,,,2014 HYUNDAI ELANTRA E_130101/ARA6602,0,0,0,,1,,,,,,,45546
