Dealer ID,GCD Code,Assigned Sales Officer,Assigned Sales Manager,Dealership Name,Original Onboarding Date,Original Approved Credit Limit (in PHP),Original Approved Drawing Limit (in PHP),"Current Approved 
Credit Limit",Current Approved Drawing Power,Total Outstanding Amount,Total Available Credit Limit,Total Available Drawing Power,Lifetime TXN's,No. of open Loans,Netbank,Credit Line Status,Reason for CL Hold Status,Netbank - Approved Credit Limit,Netbank - Approved Drawing Power,Netbank - Outstanding Principal,Netbank - Available Credit Limit,Netbank - Available Drawing Power,Finsso,Credit Line Status,Reason for CL Hold Status,Finsso - Approved Credit Limit,Finsso - Approved Drawing Power,Finsso - Outstanding Principal,Finsso - Available Credit Limit,Finsso - Available Drawing Power,L3M Average Repayment Delay,% Utilization ,% Repayment,% Repayment Efficiency,80% LTV Qualified?,Qualified for Automatic CL Increase,"Date 
of Next 
CL Increase","Amount 
of Next 
CL/DP Increase","Remaining 
CL/DP
after Increase",Total Paid Renewal 1 in the last 90 days,Total Paid Renewal 2 in the last 90 days,Total Maturity Payments Made in the last 90 days,Total Payments made in the last 90 days,Total Repayments due in the last 90 days,First TXN,Last TXN,Pending Remittance w/ Netbank,Outstanding Netbank Booking,Credit Line Status,Reason for Hold / Blacklisting,Date of Blacklisting,Reassessement Date,December 2025 Blacklist,% Repayment (L3M),Effective Risk Pricing,Same Group,Onboarded Month,L6M Average Repayment Delay,Netbank Credit Line ID,Finsso Credit Line ID,Onboarding (Regular / Express),Total Number of CL Increase (Lifetime),Total Number of Automatic CL Increase (Lifetime),Credit Line Expiry Date,Credit Line Expiry Date,"(for Onboarded Masterlist)
Original Credit Line issuance Date","(for Onboarded Masterlist)
Original CLA Signed Date",Available CL w/ Netbank
IF0333,GCD4915,Myrnalyn Bankingkito,Malou Alfonso,ZC AUTO TRADING,46030.73125,1900000,1300000,1900000,1300000,1320000,580000,-20000,1,3,Yes,Hold,Renewal 1 DPD,1900000,1300000,170000,1730000,1130000,Yes,Hold,Maturity DPD,1900000,1300000,1150000,750000,150000,26.51527778,0.1307692308,0,0,No,No,,1900000,,0,0,0,0,1,46051,46217.48472,0,170000,Open,,,,,0,0.0175,,Jan'26,26.51527778,IF0333-NB,IF0333-FFC,Inventory Underwriting,,,46524,,46029.74375,46030.73125,1730000
IF0334,GCD4953,Rhoyland Alagon,Marah Luriely A. Villaruz,JAGSON AUTO TRADING,46045.55625,1000000,1000000,1000000,1000000,1466150,-466150,-466150,1,5,Yes,Hold,Renewal 1 DPD,1000000,1000000,852650,147350,147350,Yes,Hold,Maturity DPD,1000000,1000000,613500,386500,386500,25.5162037,0.4404,0,0,No,No,,1000000,,0,0,0,0,4,46058,46058,0,852650,Open,,,,,0,0.02,,Jan'26,63.59143519,IF0334-NB,IF0334-FFC,Inventory Underwriting,,,46532,,46045.40208,46045.55625,147350
IF0335,GCD4946,Rose Batacan,Malou Alfonso,DECK AUTO TRADING,46045.4875,400000,400000,400000,400000,1200000,-800000,-800000,1,3,Yes,Hold,Maturity DPD,400000,400000,800000,-400000,-400000,Yes,Hold,Maturity DPD,400000,400000,400000,0,0,0,0,0,0,No,No,,400000,,0,0,0,0,3,46078,46078,0,800000,Open,,,,,0,0.0175,,Jan'26,42.66666667,IF0335-NB,IF0335-FFC,Express Onboarding,,,46524,,46045.45347,46045.4875,-400000
IF0336,GCD1586,Elvira Ladea,Marah Luriely A. Villaruz,GLLEGACY CAR TRADING,46045.67361,1300000,1000000,1950000,1950000,5668000,-3718000,-3718000,1,14,Yes,Hold,Maturity DPD,1950000,1950000,3435000,-1485000,-1485000,Yes,Hold,Maturity DPD,1950000,1950000,2233000,-283000,-283000,25.74652778,0.4466666667,0,0,No,No,46324,2925000,,0,0,0,0,16,46048,46048,0,3435000,Open,,,,,0,0.0175,GLLEGACY-CARATE Family,Jan'26,69.48759921,IF0336-NB,IF0336-FFC,Inventory Underwriting,,,46596,,46045.66875,46045.67361,-1485000
IF0337,GCD4951,Rhoyland Alagon,Marah Luriely A. Villaruz,RMMZ CAR TRADING,46045.74097,1300000,1000000,1300000,1000000,0,1300000,1000000,0,0,No,,,0,0,0,0,0,Yes,Open,,1300000,1000000,0,1300000,1000000,0,0,0,0,No,No,,1300000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Jan'26,0,IF0337-NB,IF0337-FFC,Inventory Underwriting,,,46409,,46045.73403,46045.74097,0
IF0338,GCD4965,Elvira Ladea,Marah Luriely A. Villaruz,SASAKYAN DEALSPH CAR TRADING,46059.55556,600000,600000,600000,600000,987000,-387000,-387000,1,3,Yes,Hold,Renewal 1 DPD,600000,600000,340000,260000,260000,Yes,Hold,Maturity DPD,600000,600000,647000,-47000,-47000,0,0,0,0,No,No,,600000,,0,0,0,0,1,46069,46069,0,340000,Open,Reassessed - 08/12/2026 | Finsso: Open | Netbank: Open,,46246,,0,0.02,,Feb'26,101.6666667,IF0338-NB,IF0338-FFC,Inventory Underwriting,,,46611,,46058.45625,46059.55556,260000
IF0339,GCD4958,Elvira Ladea,Marah Luriely A. Villaruz,DM AUTO TRADING,46058.51389,400000,400000,400000,400000,0,400000,400000,0,0,No,,,0,0,0,0,0,Yes,Open,,400000,400000,0,400000,400000,0,0,0,0,No,No,,400000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Feb'26,0,,IF0339-FFC,Inventory Underwriting,,,46413,,46058.45625,46058.51389,0
IF0340,GCD4955,Myrnalyn Bankingkito,Malou Alfonso,TF888 CAR TRADING,46050.45,400000,400000,400000,400000,1285500,-885500,-885500,1,5,Yes,Hold,Renewal 1 DPD,400000,400000,371000,29000,29000,Yes,Hold,Maturity DPD,400000,400000,914500,-514500,-514500,31,0.615,0,0,No,No,,400000,,0,0,0,0,2,46050,46050,0,371000,Open,,,,,0,0.0175,,Jan'26,31,IF0340-NB,IF0340-FFC,Inventory Underwriting,,,46559,,46050.44236,46050.45,29000
IF0341,GCD4975,Myrnalyn Bankingkito,Malou Alfonso,IVAN MOVES TIRE SUPPLY,46052.76806,500000,500000,500000,500000,0,500000,500000,0,0,No,,,0,0,0,0,0,Yes,Open,,500000,500000,0,500000,500000,0,0,0,0,No,No,,500000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Jan'26,0,IF0341-NB,IF0341-FFC,Inventory Underwriting,,,46415,,46051.55486,46052.76806,0
IF0342,GCD4961,Myrnalyn Bankingkito,Malou Alfonso,ESPPLATON CAR TRADING,46053.71319,600000,600000,600000,600000,1200000,-600000,-600000,1,2,Yes,Hold,Renewal 1 DPD,600000,600000,600000,0,0,Yes,Hold,Maturity DPD,600000,600000,600000,0,0,0,0,0,0,No,No,,600000,,0,0,0,0,0,46090,46090,0,600000,Open,,,,,0,0.0175,,Jan'26,0,IF0342-NB,IF0342-FFC,Inventory Underwriting,,,46541,,46053.70903,46053.71319,0
IF0343,GCD4979,Candyce Aguete,Malou Alfonso,F20 CAR CARE CENTER,46056.69514,1600000,1100000,1600000,1100000,0,1600000,1100000,0,0,No,,,0,0,0,0,0,Yes,Open,,1600000,1100000,0,1600000,1100000,0,0,0,0,No,No,,1600000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Feb'26,0,,IF0343-FFC,Inventory Underwriting,,,46416,,46052.78264,46056.69514,0
IF0344,GCD1807,Marlon Llamas,Albert Dalupang,G REN CAR TRADING,46055.71944,1000000,1000000,1250000,1250000,3055000,-1805000,-1805000,1,8,Yes,Hold,Maturity DPD,1000000,1000000,2055000,-1055000,-1055000,Yes,Hold,Maturity DPD,1250000,1250000,1000000,250000,250000,0,0,0,0,No,No,46351,1875000,,0,0,0,0,6,46072,46072,0,2055000,Open,,,,,0,0.02,,Feb'26,49.66666667,IF0344-NB,IF0344-FFC,Inventory Underwriting,,,46623,,46050.5625,46055.71944,-1055000
IF0345,GCD5029,Rexcell Juegos,Albert Dalupang,WHEELDEALS CAR AGENT SERVICES,46059.84306,1000000,1000000,1000000,1000000,2346000,-1346000,-1346000,1,5,Yes,Hold,Renewal 1 DPD,1000000,1000000,1518000,-518000,-518000,Yes,Hold,Maturity DPD,1000000,1000000,828000,172000,172000,24.9123381,1.518,0,0,No,No,,1000000,,0,0,0,0,8,46119,46218.74926,0,1518000,Open,,,,,0,0.02,,Feb'26,63.76493524,IF0345-NB,IF0345-FFC,Inventory Underwriting,,,46567,,46056.60139,46059.84306,-518000
IF0346,GCD1861,Candyce Aguete,Malou Alfonso,KOTSE-KOTSEHAN AUTO TRADING,46056.65,1000000,1000000,1000000,1000000,1000000,0,0,1,1,Yes,Open,,1000000,1000000,1000000,0,0,Yes,Open,,1000000,1000000,0,1000000,1000000,0,1,0,0,No,No,,1000000,,0,0,0,0,0,46259.62431,46259.62431,0,1000000,Open,,,,,0,0.0175,,Feb'26,0,IF0346-NB,IF0346-FFC,Inventory Underwriting,,,46525,,46050.56458,46056.65,0
IF0347,GCD4977,Candyce Aguete,Malou Alfonso,TAMBAY.GARAGE AUTO TRADING,46059.85347,500000,500000,500000,500000,0,500000,500000,0,0,No,,,0,0,0,0,0,Yes,Open,,500000,500000,0,500000,500000,0,0,0,0,No,No,,500000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Feb'26,0,IF0347-NB,IF0347-FFC,Inventory Underwriting,,,46422,,46058.67778,46059.85347,0
IF0348,GCD2601,Rhoyland Alagon,Marah Luriely A. Villaruz,TOL DENZ CAR TRADING,46063.57431,2500000,1800000,2500000,1800000,0,2500000,1800000,0,0,No,,,0,0,0,0,0,Yes,Open,,2500000,1800000,0,2500000,1800000,0,0,0,0,No,No,,2500000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0225,,Feb'26,0,IF0348-NB,IF0348-FFC,Inventory Underwriting,,,46427,,46063.54375,46063.57431,0
IF0349,GCD5220,Marlon Llamas,Albert Dalupang,VECTORTECH AUTO TRADING,46084.60694,1500000,1000000,1500000,1000000,1752100,-252100,-752100,1,4,Yes,Hold,Renewal 1 DPD,1500000,1000000,870000,630000,130000,Yes,Hold,Maturity DPD,1500000,1000000,882100,617900,117900,25,0.87,0,0,No,No,,1500000,,0,0,0,0,4,46087,46204,0,870000,Hold,w/ Due Repayments - >= 5DPD,,,,0,0.0175,,Mar'26,25,IF0349-NB,IF0349-FFC,Inventory Underwriting,,,46553,,46065.74236,46084.60694,630000
IF0350,GCD1982,Elvira Ladea,Marah Luriely A. Villaruz,XXTREME VEHICLE TRADING,46066.81667,800000,800000,800000,800000,1199000,-399000,-399000,1,6,Yes,Hold,Maturity DPD,800000,800000,148000,652000,652000,Yes,Hold,Maturity DPD,800000,800000,1051000,-251000,-251000,0,0,0,0,No,No,,800000,,0,0,0,0,3,46072,46105,0,148000,Blacklisted,15 DPD,46167,,,0,0.0175,Xxxtreme Family,Feb'26,114.8888889,IF0350-NB,IF0350-FFC,Inventory Underwriting,,,46525,,46066.77153,46066.81667,652000
IF0351,GCD3255,Elvira Ladea,Marah Luriely A. Villaruz,MICHAELMILLICENT AUTO TRADING,46071,900000,900000,900000,900000,1889000,-989000,-989000,1,5,Yes,Hold,Maturity DPD,900000,900000,1449000,-549000,-549000,Yes,Hold,Maturity DPD,900000,900000,440000,460000,460000,0,0,0,0,No,No,,900000,,0,0,0,0,12,46122,46122,0,1449000,Blacklisted,15 DPD,46253,,,0,0.0175,,Feb'26,65.35714286,IF0351-NB,IF0351-FFC,Inventory Underwriting,,,46525,,46071,46071,-549000
IF0352,GCD3257,Myrnalyn Bankingkito,Malou Alfonso,JED CARS AUTO TRADING,46077,3000000,2100000,3000000,2100000,0,3000000,2100000,0,0,No,,,0,0,0,0,0,Yes,Open,,3000000,2100000,0,3000000,2100000,0,0,0,0,No,No,,3000000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Feb'26,0,IF0352-NB,IF0352-FFC,Inventory Underwriting,,,46435,,46077,46077,0
IF0353,GCD4916,Candyce Aguete,Malou Alfonso,AMBJ CAR TRADING,46071,400000,400000,400000,400000,202000,198000,198000,1,1,No,,,0,0,0,0,0,Yes,Hold,Maturity DPD,400000,400000,202000,198000,198000,0,0,0,0,No,No,,400000,,0,0,0,0,1,46113,46113,0,0,Blacklisted,Locked by Timestamp,46218.04093,,,0,0.025,,Feb'26,100.6666667,IF0353-NB,IF0353-FFC,Express Onboarding,,,46435,,46071,46071,0
IF0354,,Rexcell Juegos,Albert Dalupang,PAGUICAN CAR TRADING,,800000,800000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,46253,1200000,,0,0,0,0,0,,,0,0,Hold,Pending CLA Signature,,,,,0.0175,,,0,IF0354-NB,IF0354-FFC,Inventory Underwriting,,,,,46072,,0
IF0355,GCD5024,Candyce Aguete,Malou Alfonso,MFB SM3 AUTO TRADING,46073,5000000,3500000,5000000,3500000,0,5000000,3500000,0,0,No,,,0,0,0,0,0,Yes,Open,,5000000,3500000,0,5000000,3500000,0,0,0,0,No,No,,5000000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Feb'26,0,IF0355-NB,IF0355-FFC,Regular Onboarding,,,46437,,46073,46073,0
IF0356,GCD5003,Zhesa Resurrecion,Albert Dalupang,JAM AND POPOY AUTO TRADING,46076,2200000,1500000,2200000,1500000,0,2200000,1500000,0,0,No,,,0,0,0,0,0,Yes,Open,,2200000,1500000,0,2200000,1500000,0,0,0,0,No,No,,2200000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Feb'26,0,IF0356-NB,IF0356-FFC,Regular Onboarding,,,46440,,46076,46076,0
IF0357,GCD5019,Myrnalyn Bankingkito,Malou Alfonso,BMWHEELS CAR TRADING,46077.5625,750000,750000,750000,750000,630000,120000,120000,1,1,No,,,0,0,0,0,0,Yes,Hold,Maturity DPD,750000,750000,630000,120000,120000,0,0,0,0,No,No,,750000,,0,0,0,0,1,46107,46107,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.02,,Feb'26,106.6666667,IF0357-NB,IF0357-FFC,Inventory Underwriting,,,46440,,46077.43611,46077.5625,0
IF0358,GCD4000,Rexcell Juegos,Albert Dalupang,MIKOTSE CORP,46078,3000000,2100000,3000000,2100000,1152000,1848000,948000,1,2,No,,,0,0,0,0,0,Yes,Hold,Maturity DPD,3000000,2100000,1152000,1848000,948000,0,0,0,0,No,No,,3000000,,0,0,0,0,0,46084,46084,0,0,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.0175,,Feb'26,0,IF0358-NB,IF0358-FFC,Inventory Underwriting,,,46442,,46078.50139,46078,0
IF0359,GCD5006,Ricmar Magboo,Albert Dalupang,TRIPLE T AUTO SHOP,46077.45903,1900000,1330000,1900000,1330000,0,1900000,1330000,0,0,No,,,0,0,0,0,0,Yes,Open,,1900000,1330000,0,1900000,1330000,0,0,0,0,No,No,,1900000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.02,,Feb'26,0,IF0359-NB,IF0359-FFC,Inventory Underwriting,,,46441,,46077.45903,46077.45903,0
IF0360,GCD4988,Candyce Aguete,Malou Alfonso,P.C.GARAGE AUTO TRADING,46078,500000,500000,500000,500000,0,500000,500000,0,0,No,,,0,0,0,0,0,Yes,Open,,500000,500000,0,500000,500000,0,0,0,0,No,No,,500000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CL,,,,0,0.02,,Feb'26,0,IF0360-NB,IF0360-FFC,Inventory Underwriting,,,46442,,46078.50347,46078,0
IF0361,GCD1255,Rhoyland Alagon,Marah Luriely A. Villaruz,ELJ CAR TRADING,46078.49306,2000000,1400000,2000000,1400000,3398000,-1398000,-1998000,1,7,Yes,Hold,Maturity DPD,2000000,1400000,1998000,2000,-598000,Yes,Hold,Maturity DPD,2000000,1400000,1400000,600000,0,26,0.34,0,0,No,No,,2000000,,0,0,0,0,6,46090,46090,0,1400000,Open,,,,,0,0.0175,,Feb'26,58.75,IF0361-NB,IF0361-FFC,Inventory Underwriting,,,46525,,46078,46078.49306,2000
IF0362,GCD5018,Herbert Capistrano,Marah Luriely A. Villaruz,JKDCARS CAR AGENT SERVICES,46080,1000000,1000000,1000000,1000000,3062500,-2062500,-2062500,1,8,Yes,Hold,Maturity DPD,1000000,1000000,2438500,-1438500,-1438500,Yes,Hold,Maturity DPD,1000000,1000000,624000,376000,376000,46,0.486,0,0,No,No,,1000000,,0,0,0,0,14,46122,46122,0,2438500,Open,,,,,0,0.02,,Feb'26,79.55,IF0362-NB,IF0362-FFC,Inventory Underwriting,,,46512,,46080,46080,-1438500
IF0363,GCD5222,Herbert Capistrano,Marah Luriely A. Villaruz,TOP INSTA CONSTRUCTION CORPORATION,46086.52014,700000,700000,700000,700000,1137000,-437000,-437000,1,2,Yes,Hold,Renewal 1 DPD,700000,700000,607000,93000,93000,Yes,Hold,Maturity DPD,700000,700000,530000,170000,170000,24.23888889,0.8671428571,0,0,No,No,,700000,,0,0,0,0,3,46119,46219.76111,0,607000,Open,,,,,0,0.0175,,Mar'26,77.05972222,IF0363-NB,IF0363-FFC,Regular Onboarding,,,46534,,46079,46086.52014,93000
IF0364,GCD5047,Myrnalyn Bankingkito,Malou Alfonso,RANDEL MARKETING,46080,1000000,1000000,1000000,1000000,885000,115000,115000,1,2,No,,,0,0,0,0,0,Yes,Hold,Maturity DPD,1000000,1000000,885000,115000,115000,0,0,0,0,No,No,,1000000,,0,0,0,0,0,46080,46084,0,0,Blacklisted,15 DPD,46139,,,0,0.0175,,Feb'26,0,IF0364-NB,IF0364-FFC,Regular Onboarding,,,46444,,46080,46080,0
IF0365,GCD5028,Rhoyland Alagon,Marah Luriely A. Villaruz,CAR TRADING RGARAGE,46080,1000000,1000000,1000000,1000000,800000,200000,200000,1,2,Yes,Hold,Renewal 1 DPD,1000000,1000000,800000,200000,200000,Yes,Open,,1000000,1000000,0,1000000,1000000,24.54097222,0.8,0,0,No,No,,1000000,,0,0,0,0,2,46219.45903,46219.45903,0,800000,Open,,,,,0,0.0175,,Feb'26,24.54097222,IF0365-NB,IF0365-FFC,Inventory Underwriting,,,46525,,46080,46080,200000
IF0366,GCD3450,Rexcell Juegos,Albert Dalupang,DREAM CAR AUTO TRADING,46082,1300000,1000000,1300000,1000000,0,1300000,1000000,0,0,No,,,0,0,0,0,0,Yes,Open,,1300000,1000000,0,1300000,1000000,0,0,0,0,No,No,,1300000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Mar'26,0,IF0366-NB,IF0366-FFC,Inventory Underwriting,,,46444,,46082,46082,0
IF0367,GCD2630,Elvira Ladea,Marah Luriely A. Villaruz,OTOMAZING AUTO TRADING,46081,400000,400000,400000,400000,400000,0,0,1,1,Yes,Open,,400000,400000,0,400000,400000,Yes,Hold,Maturity DPD,400000,400000,400000,0,0,0,0,0,0,No,No,,400000,,0,0,0,0,2,46140,46140,0,0,Blacklisted,15 DPD,46169,,,0,0.025,Xxxtreme Family,Feb'26,73.66666667,IF0367-NB,IF0367-FFC,Express Onboarding,,,46534,,46081,46081,400000
IF0368,GCD5096,Rexcell Juegos,Albert Dalupang,F&J VEHICLE TRADING,46085.69167,850000,850000,850000,850000,600000,250000,250000,1,1,No,,,0,0,0,0,0,Yes,Hold,Maturity DPD,850000,850000,600000,250000,250000,0,0,0,0,No,No,,850000,,0,0,0,0,1,46104,46104,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Mar'26,109.3333333,IF0368-NB,IF0368-FFC,Regular Onboarding,,,46447,,46083,46085.69167,0
IF0369,GCD116,Herbert Capistrano,Marah Luriely A. Villaruz,KENNAR AUTO SHOP,46107.69167,4500000,3100000,4500000,3100000,2700000,1800000,400000,1,4,Yes,Hold,Renewal 1 DPD,4500000,3100000,1900000,2600000,1200000,Yes,Hold,Maturity DPD,4500000,3100000,800000,3700000,2300000,0,0,0,0,No,No,,4500000,,0,0,0,0,1,46108,46108,0,1900000,Open,,,,,0,0.0175,,Mar'26,115.8888889,IF0369-NB,IF0369-FFC,Regular Onboarding,,,46526,,46083,46107.69167,2600000
IF0370,,Rhoyland Alagon,Marah Luriely A. Villaruz,IACARS AUTOCARE AND AUTOTRADING AUTO SERVICES,,3000000,1800000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,46254,4500000,,0,0,0,0,0,,,0,0,Hold,Pending CLA Signature,,,,,0.0175,,,0,IF0370-NB,IF0370-FFC,Inventory Underwriting,,,,,46085,,0
IF0371,GCD4509,Rhoyland Alagon,Marah Luriely A. Villaruz,GEAR SHIFT AUTO SHOP,46090.59514,1300000,1000000,1300000,1000000,0,1300000,1000000,0,0,No,,,0,0,0,0,0,Yes,Open,,1300000,1000000,0,1300000,1000000,0,0,0,0,No,No,,1300000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Mar'26,0,IF0371-NB,IF0371-FFC,Inventory Underwriting,,,46451,,46087.46319,46090.59514,0
IF0372,GCD5012,Ricmar Magboo,Albert Dalupang,A.M CAR.S CAR AND TRUCK TRADING,46099.65486,1300000,1000000,1300000,1000000,0,1300000,1000000,0,0,No,,,0,0,0,0,0,Yes,Open,,1300000,1000000,0,1300000,1000000,0,0,0,0,No,No,,1300000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.02,,Mar'26,0,IF0372-NB,IF0372-FFC,Inventory Underwriting,,,46454,,46090.63333,46099.65486,0
IF0373,GCD5046,Zhesa Resurrecion,Albert Dalupang,DALYO CAR PAINT SERVICES,46092.6625,900000,900000,900000,900000,0,900000,900000,0,0,Yes,Open,,900000,900000,0,900000,900000,Yes,Open,,900000,900000,0,900000,900000,0,0,0,0,No,No,,900000,,0,0,0,0,0,,,0,0,Open,,,,,0,0.0175,,Mar'26,0,IF0373-NB,IF0373-FFC,Inventory Underwriting,,,46504,,46092.63819,46092.6625,900000
IF0374,GCD2100,Rhoyland Alagon,Marah Luriely A. Villaruz,CROWNMOTORCARS AUTO TRADING,46092.71667,1000000,1000000,1000000,1000000,0,1000000,1000000,0,0,No,,,0,0,0,0,0,Yes,Open,,1000000,1000000,0,1000000,1000000,0,0,0,0,No,No,,1000000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Mar'26,0,IF0374-NB,IF0374-FFC,Inventory Underwriting,,,46456,,46092.64028,46092.71667,0
IF0375,GCD5074,Myrnalyn Bankingkito,Malou Alfonso,JCP VEHICLE TRADING,46097.44722,2200000,1500000,2200000,1500000,3741000,-1541000,-2241000,1,9,Yes,Hold,Maturity DPD,2200000,1500000,2184000,16000,-684000,Yes,Hold,Maturity DPD,2200000,1500000,1557000,643000,-57000,25.43541667,0.5926666667,0,0,No,No,,2200000,,0,0,0,0,15,46100,46100,0,2184000,Open,,,,,0,0.0175,,Mar'26,82.01331522,IF0375-NB,IF0375-FFC,Inventory Underwriting,,,46521,,46097.40764,46097.44722,16000
IF0376,,Candyce Aguete,Malou Alfonso,CARS-R-US AUTO TRADING,,3000000,2100000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,46256,4500000,,0,0,0,0,0,,,0,0,Hold,Pending CLA Signature,,,,,0.0175,,,0,IF0376-NB,IF0376-FFC,Inventory Underwriting,,,,,46097.40972,,0
IF0377,GCD5064,Ricmar Magboo,Albert Dalupang,K/L CAR TRADING,46099.475,1200000,1000000,1200000,1000000,566000,634000,434000,1,1,No,,,0,0,0,0,0,Yes,Hold,Maturity DPD,1200000,1000000,566000,634000,434000,0,0,0,0,No,No,,1200000,,0,0,0,0,1,46107,46107,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.02,,Mar'26,106.6666667,IF0377-NB,IF0377-FFC,Inventory Underwriting,,,46461,,46097.41042,46099.475,0
IF0378,,Marlon Llamas,Albert Dalupang,CARMAX SALES AND SERVICE INC.,,8200000,4500000,0,0,0,0,0,0,0,No,,,0,0,0,0,0,No,,,0,0,0,0,0,0,0,,0,No,No,46283,,,0,0,0,0,0,,,0,0,Hold,Pending CLA Signature,,,,,0.0175,,,0,IF0378-NB,IF0378-FFC,Regular Onboarding,,,,,46098.67222,,0
IF0379,GCD3384,Ricmar Magboo,Albert Dalupang,J AND J CAR TRADING,46099.59097,3000000,2100000,3000000,2100000,0,3000000,2100000,0,0,No,,,0,0,0,0,0,Yes,Open,,3000000,2100000,0,3000000,2100000,0,0,0,0,No,No,,3000000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.02,,Mar'26,0,IF0379-NB,IF0379-FFC,Inventory Underwriting,,,46462,,46098.67222,46099.59097,0
IF0380,GCD5058,Herbert Capistrano,Marah Luriely A. Villaruz,R&A COUSIN CAR TRADING,46104.45972,900000,900000,900000,900000,0,900000,900000,0,0,No,,,0,0,0,0,0,Yes,Open,,900000,900000,0,900000,900000,0,0,0,0,No,No,,900000,,0,0,0,0,0,,,0,0,Open,Finsso: Open | Netbank: Pending CLA Signature,,,,0,0.0175,,Mar'26,0,IF0380-NB,IF0380-FFC,Inventory Underwriting,,,46462,,46098.67222,46104.45972,0
IF0381,GCD5088,Elvira Ladea,Marah Luriely A. Villaruz,CARATE AUTO TRADING,46100.36111,800000,800000,800000,800000,2915800,-2115800,-2115800,1,9,Yes,Hold,Maturity DPD,800000,800000,1445800,-645800,-645800,Yes,Hold,Maturity DPD,800000,800000,1470000,-670000,-670000,0,0,0,0,No,No,,800000,,0,0,0,0,11,46100,46100,0,1228000,Hold,Multiple Failure Audits,,,,0,0.0175,GLLEGACY-CARATE Family,Mar'26,89.86363636,IF0381-NB,IF0381-FFC,Inventory Underwriting,,,46528,,46098.68125,46100.36111,-645800
IF0382,GCD5087,Rose Batacan,Malou Alfonso,C.B AUTOWORKS VEHICLE TRADING,46099.56667,1500000,1000000,1500000,1000000,1853000,-353000,-853000,1,4,Yes,Hold,Renewal 1 DPD,1500000,1000000,1000000,500000,0,Yes,Hold,Maturity DPD,1500000,1000000,853000,647000,147000,21.75231481,1,0,0,No,No,,1500000,,0,0,0,0,6,46100,46230.74306,0,1000000,Open,,,,,0,0.0175,,Mar'26,74.02854938,IF0382-NB,IF0382-FFC,Inventory Underwriting,,,46528,,46099.53611,46099.56667,500000
IF0383,GCD4292,Rhoyland Alagon,Marah Luriely A. Villaruz,BIGBOY CAR TRADING,46100.46528,700000,700000,700000,700000,1064000,-364000,-364000,1,2,Yes,Hold,Renewal 1 DPD,700000,700000,504000,196000,196000,Yes,Hold,Maturity DPD,700000,700000,560000,140000,140000,0,0,0,0,No,No,,700000,,0,0,0,0,3,46146,46146,0,504000,Open,,,,,0,0.0175,,Mar'26,73.6,IF0383-NB,IF0383-FFC,Inventory Underwriting,,,46528,,46099.73819,46100.46528,196000
